serial,title_eng,title_chi,language,author,detailed_authorship,publisher,ISBN_1,ISSN_1,medium_1,price_1_currency,price_1,ISBN_2,ISSN_2,medium_2,price_2_currency,price_2,location_of_publication,year_of_publication,format,details,edition
2012-00237,Fighting dragons : modern combat aircraft of China,戰龍在天:中國現代作戰飛機,Chinese,,伍永樑編,Pixelium Company,978-988-99186-4-4,,,$,300.00,,,,,,香港,2011,,,
2012-01766,,橄欖香:小說人生集,Chinese,董橋,董橋著,牛津大學出版社(中國)有限公司,978-0-19-397858-4,,精裝,$,98.00,,,,,,香港,2012,,,
2012-01316,,樹下栽花:寫作教育經驗談,Chinese,,郭詩詠陳子謙高俊傑編,水煮魚文化製作有限公司,978-988-19351-9-9,,套裝二冊,,,,,,,,香港,2011,,,
2012-02153,,樹仁法學文集1946-1989,Chinese,胡鴻烈鍾期榮,胡鴻烈鍾期榮著,圓桌文化,978-988-8122-63-9,,精裝,$,100.00,,,,,,香港,2011,,,
2012-01566,,橋東百年風流,Chinese,王玉明,王玉明著,中國新聞聯合出版社,978-988-15326-3-3,,,$,62.00,,,,,,香港,2011,"21厘米2, 197頁插圖(部份彩色)",內容以簡體字排版,
2012-03537,,機神追女攻略. 12,Chinese,若木民喜,若木民喜著羅倚雯譯,文化傳信有限公司香港中文版,978-988-8113-02-6,,,$,30.00,,,,,,香港,2011,,,
2012-03538,,機神追女攻略. 13,Chinese,若木民喜,若木民喜著羅倚雯譯,文化傳信有限公司香港中文版,978-988-8113-51-4,,,$,30.00,,,,,,香港,2011,,,
2012-02033,Have the wit to talk with people,"機智說話高手: 50招一學訧會的機智說話術,讓你在職場與交際場更得意!",Chinese,林慶昭,林慶昭著,艾利布克出版有限公司,978-988-15136-1-8,,,$,68.00,,,,,,香港,2011,,心靈可樂; 07,
2012-04113,,機關:武漢市委機關文革回憶,Chinese,魏繩武,魏繩武著,中國文化傳播出版社,978-988-19703-6-7,,,$,60.00,,,,,,香港,2011,,文革回憶錄叢書,
2012-02240,2 Chronicles. I,歷代志下.卷,Chinese,區應毓,區應毓著,天道書樓有限公司,978-962-208-887-0,,,$,125.00,,,,,,香港,2011,,天道聖經註釋,
2012-02969,,歷史的回顧:徐向前元帥回憶錄,Chinese,,朱玉編,征程出版有限公司,978-988-15855-1-6,,精裝,$,188.00,,,,,,香港,2011,,,
2012-02970,,歷史的回顧:徐向前元帥回憶錄:紀念徐向前元帥誕辰110周年珍藏版,Chinese,,朱玉編,征程出版有限公司,978-988-15855-2-3,,精裝,$,268.00,,,,,,香港,2011,,,
2012-02218,,歷史的荳蔻情人,Chinese,陶傑,陶傑著,大山文化出版社有限公司,978-988-19581-9-8,,,$,88.00,,,,,,香港,2012,,名人精讀文庫,
2012-00118,,歷史強化筆記及應試練習.主題甲,Chinese,廖仲年張志雄編,廖仲年張志雄編著,香港教育圖書公司,978-988-8079-71-1,,,$,105.00,,,,,,香港,2011,29厘米197頁插圖,附題解指引,
2012-00189,,歷史劇《風雨橫斜》學與教資源套,Chinese,,,教育局課程發展處中國語文教育組,978-988-8040-98-8,,精裝,,,,,,,,香港,2011,,附唯讀記憶光碟2隻,
2012-03826,,"歷險恐龍島. 13,勇闖恐鳥巢",Chinese,,鍾國光阿歡編繪,一漫年出版有限公司,978-988-8145-39-3,,,$,35.00,,,,,,香港,2012,,,
2012-03827,,"歷險恐龍島. 14,遠古海洋之旅",Chinese,,鍾國光阿歡編繪,一漫年出版有限公司,978-988-8145-40-9,,,$,35.00,,,,,,香港,2012,,,
2012-01525,,澳門:珠海(拱北、灣仔、橫琴),Chinese,林思樂,林思樂著,I Can Publishing,978-988-15378-6-7,,,$,75.00,,,,,,香港,2012,,I Can旅遊系列; 08,
2012-01420,"Macau Taipa, Coloane",澳門氹仔路環,Chinese,,孫啟元編,郭良蕙新事業有限公司2012-13,978-988-15160-4-6,,,$,68.00,,,,,,香港,2011,,自由行,
2012-02260,,澳門王,Chinese,,黃慶雄陳竹平編,經緯文化出版有限公司2012-13年,978-988-15428-8-5,,,$,88.00,,,,,,香港,2012,21厘米頁碼不一彩色插圖,附澳門王全能跨區Pocket map,
2012-03506,,澳門完全攻略,Chinese,,盧峰等撰文,天峰文化出版公司2012年最新版,978-988-18466-7-9,,,$,68.00,,,,,,香港,2012,,好好玩旅遊系列; 002,
2012-03823,The new face of Macao SAR : ten years of development and changes,澳門特區新貌:十年發展與變化,Chinese,張妙清等,張妙清等著,香港中文大學香港亞太研究所,978-962-441-590-2,,,$,70.00,,,,,,香港,2011,,研究叢刊; 90,
2012-02371,,澳門珠海周末逍遙遊,Chinese,,鄭兆臻梁敏菁劉善童編採,正文社出版有限公司新版總第31刷,978-988-8070-87-9,,,$,75.00,,,,,,香港,2012,,正文社中國旅遊書; 2,
2012-02298,,澳門華人政治文化縱向研究,Chinese,余振婁勝華陳卓華,余振婁勝華陳卓華著,三聯書店(香港)有限公司,978-962-04-3162-3,,,$,128.00,,,,,,香港,2011,,,
2012-01375,,燒窰弄墨:朱濤2011瓷藝.國畫作品選,Chinese,,,漁歌出版社有限公司,978-988-15013-8-7,,,$,150.00,,,,,,香港,2011,,內容以簡體字排版,
2012-02230,Light up my life 4,燃亮我生命. 4,Chinese,張永信,張永信著,天道書樓有限公司,978-962-208-898-6,,,$,45.00,,,,,,香港,2011,,靈修叢書,
2012-02083,,燃氣產品質量與採購手冊.上冊,Chinese,,中國城市燃氣協會編,中國科學文化出版社,978-988-15182-9-3,,,$,380.00,,,,,,香港,2011,,內容以簡體字排版,
2012-00184,,盧光:中國畫傳統與創新教學研究及作品欣賞,Chinese,盧光,盧光著,中國文藝學術出版社有限公司,978-988-15482-9-0,,,CNY,80.00,,,,,,香港,2011,,內容以簡體字排版,
2012-02331,Constructing the church : key development of the medieval church,築樓蓋頂:中世紀教會縱橫談,Chinese,吳國傑,吳國傑著,基道出版社,978-962-457-423-4,,,$,118.00,,,,,,香港,2011,,神學及歷史通識叢書,
2012-03514,,翰墨飄香:甘肅國畫院建院五周年.紀念專集,Chinese,,劉滿才王文斌主編2010香港香港新聞出版社,,978-962-8753-12-3,,,$,180.00,,,,,,,,,,
2012-00539,Fine paintings by Siu Fai Wing,蕭暉榮小品集,Chinese,,,香港藝苑出版社有限公司,978-988-19257-7-0,,,$,88.00,,,,,,香港,2011,,,
2012-00296,,融入主流:學童全方位適應錦囊,Chinese,張志聖等,張志聖等著,協康會,978-962-7884-55-2,,,,,,,,,,香港,2011,,青蔥教室系列,
2012-02391,,親子生態遊指南,Chinese,程詩灝,程詩灝著,世界出版社,978-962-432-877-6,,,$,68.00,,,,,,香港,2011,,,
2012-03903,,親歷者記述: 1992年鄧小平南巡內情,Chinese,吳松營,吳松營著,明報出版社有限公司,978-988-8134-49-6,,,$,80.00,,,,,,香港,2012,,,
2012-04114,,親歷重慶大武鬥:重慶反到底派一號勤務員自述李木森回憶何蜀整理及註釋,Chinese,,,中國文化傳播出版社,978-988-19703-4-3,,,$,80.00,,,,,,香港,2011,,文革回憶錄叢書,
2012-04128,,親親一家人.幼兒班,Chinese,張杏冰,張杏冰著,培生教育出版亞洲有限公司,978-988-00-8764-6,,,,,,,,,,香港,2012,21 x 24厘米32頁彩色插圖,附貼紙1張,
2012-03892,,貓街之子,Chinese,森江慧,森江慧著黃依齡譯,東立出版集團有限公司香港中文版,978-962-955-931-1,,,$,30.00,,,,,,香港,2012,,,
2012-03351,Talk your way to the top,辦公室溝通法則,Chinese,Kevin Daley Laura Daley-Caravella,Kevin Daley Laura Daley-Caravella著曾淯菁譯,普羅圖書公司,978-988-19967-2-5,,,$,88.00,,,,,,香港,2011,,,
2012-02991,,"遵行主道. 4下,教師本",Chinese,,陳國權總編輯,協同出版社2011年修訂版,978-962-394-212-6,,,$,47.00,,,,,,香港,2011,,小學聖經課程,
2012-02988,,"遵行主道. 4下,習作本",Chinese,,陳國權總編輯,協同出版社2011年修訂版,978-962-394-211-9,,,$,32.00,,,,,,香港,2011,,小學聖經課程,
2012-02985,,"遵行主道. 4下,學生本",Chinese,,陳國權總編輯,協同出版社2011年修訂版,978-962-394-210-2,,,$,47.00,,,,,,香港,2011,,小學聖經課程,
2012-03616,,鋼材電話銷售入門手冊,Chinese,,黃世益步利鋒編寫,今日出版社,978-988-18345-6-0,,,$,25.00,,,,,,香港,2011,21厘米185頁插圖(《贏在市場》鋼貿企業崗位培訓教材系列叢,內容以簡體字排版,
2012-03496,,鋼鐵戰魂爆旋陀螺. 7,Chinese,足立充史,足立充史著嚴思敏譯,正文社出版有限公司香港中文版,978-988-8070-89-3,,,$,28.00,,,,,,香港,2012,,,
2012-01503,,鋼鐵戰魂爆旋陀螺傳奇4D秘卷,Chinese,,,正文社出版有限公司,978-988-8070-70-1,,,$,80.00,,,,,,香港,2011,,,
2012-02546,,隨心寄懷,Chinese,孫益龍,孫益龍著,中華詩詞出版社有限公司,978-988-8141-42-5,,,$,20.00,,,,,,香港,2011,,內容以簡體字排版,
2012-01520,The prayer of silence,靜默的祈禱,Chinese,,,公教真理學會修訂初版,978-962-8909-93-3,,,$,17.00,,,,,,香港,2012,,,
2012-00449,,頭一日,Chinese,張炬,張炬著,德藝出版社,978-988-17511-4-0,,,$,31.00,,,,,,香港,2011,,內容以簡體字排版,
2012-01974,,駱兆虎作品,Chinese,,,長城藝術出版社有限公司,978-988-15565-7-8,,,$,280.00,,,,,,香港,2012,,內容以簡體字排版,
2012-01527,,龍年風水旺財秘法,Chinese,黃鏡波,黃鏡波著,八卦奇門(國際)風水文化研究中心,978-988-15702-9-1,,,$,50.00,,,,,,香港,2012,,內容以簡體字排版,
2012-01763,,龍年通勝,Chinese,李居明,李居明著,栢寶投資有限公司,978-962-85193-6-1,,,$,55.00,,,,,,香港,2011,,附龍年風水物品彩色手冊,
2012-00260,,龍年運氣,Chinese,林真,林真著,林真顧問有限公司,978-962-287-130-4,,,$,56.00,,,,,,香港,2011,,,
2012-01762,,龍年運程,Chinese,李居明,李居明著,栢寶投資有限公司,978-962-85193-7-8,,,$,55.00,,,,,,香港,2011,,附天財寶貝.盾王尊小冊子,
2012-03564,,"龍虎門.第109冊,決裂",Chinese,黃玉郎,黃玉郎著,文化傳信有限公司珍藏彩色紀念版,978-988-8113-10-1,,,$,40.00,,,,,,香港,2011,,,
2012-03565,,"龍虎門.第110冊,神腿震通天",Chinese,黃玉郎,黃玉郎著,文化傳信有限公司珍藏彩色紀念版,978-988-8113-49-1,,,$,40.00,,,,,,香港,2011,,,
2012-03566,,"龍虎門.第111冊,勝為王敗則寇",Chinese,黃玉郎,黃玉郎著,文化傳信有限公司珍藏彩色紀念版,978-988-8113-67-5,,,$,40.00,,,,,,香港,2012,,,
2012-03567,,"龍虎門.第112冊,九死邪功",Chinese,黃玉郎,黃玉郎著,文化傳信有限公司珍藏彩色紀念版,978-988-8113-83-5,,,$,40.00,,,,,,香港,2012,,,
2012-03568,,龍虎門.第137冊.放虎歸山.下卷,Chinese,黃玉郎,黃玉郎著,文化傳信有限公司精裝珍藏版,978-988-8112-93-7,,,$,38.00,,,,,,香港,2011,,,
2012-03569,,龍虎門.第138冊.大決戰.上卷,Chinese,黃玉郎,黃玉郎著,文化傳信有限公司精裝珍藏版,978-988-8113-11-8,,,$,38.00,,,,,,香港,2011,,,
2012-03570,,龍虎門.第139冊.大決戰.下卷,Chinese,黃玉郎,黃玉郎著,文化傳信有限公司精裝珍藏版,978-988-8113-50-7,,,$,38.00,,,,,,香港,2011,,,
2012-03571,,龍虎門.第140冊.生死決恩仇.上卷,Chinese,黃玉郎,黃玉郎著,文化傳信有限公司精裝珍藏版,978-988-8113-68-2,,,$,38.00,,,,,,香港,2011,,,
2012-03572,,龍虎門.第141冊.生死決恩仇.下卷,Chinese,黃玉郎,黃玉郎著,文化傳信有限公司精裝珍藏版,978-988-8113-84-2,,,$,38.00,,,,,,香港,2012,,,
2012-01529,,龍種:毛澤東的女人和子孫們,Chinese,《新史記》編輯部,《新史記》編輯部著,明鏡有限公司,978-1-935981-12-1,,,$,129.00,,,,,,紐約,2011,,《真相》系列; 69,
2012-04003,2012 Dragon Culture Folk Collection Exhibition,龍禧:壬辰年龍文化民間藏品展,Chinese,杭州南宋官窰博物館,杭州南宋官窰博物館著,中國國際出版社,978-988-19853-5-4,,,CNY,128.00,,,,,,香港,2012,,內容以簡體字排版,
2012-03358,,嶺南春來早,Chinese,,蘇湘偉主編,三聯中文出版有限公司,978-988-16153-9-8,,,$,46.00,,,,,,香港,2012,,內容以簡體字排版,
2012-02165,,嶺南風韻美寒夜仰群星:廣寒吟詠初選,Chinese,張克朗,張克朗著,青森文化,978-988-8122-51-6,,,$,78.00,,,,,,香港,2011,,,
2012-01472,,嶺南衡怡紀念中學二十周年校慶中一學生作品集,Chinese,,胡文珊等編,嶺南衡怡紀念中學,978-988-17122-5-7,,,,,,,,,,香港,2011,,,
2012-02561,,應用行書直通車,Chinese,胡興,胡興著,中國藝術出版社,978-988-15650-7-5,,,$,29.80,,,,,,香港,2011,29厘米66頁插圖,內容以簡體字排版,
2012-03722,The correspondence between Prof. Paul Demieville and Prof. Jao Tsung-i,戴密微教授與饒宗頤教授往來書信集,Chinese,,鄭煒明等主編,香港大學饒宗頤學術館,,,,,,,,,,,香港,2012,31厘米131頁插圖部分內容以英文排版ISBN 978-988-15315-7-5 (精裝) :,,
2012-04229,,檀風水韻,Chinese,,劉顯春主編,中外名流出版社,978-988-15383-6-9,,,$,32.00,,,,,,香港,2011,"21厘米2, 18, 265頁插圖",內容以簡體字排版,
2012-02134,,檢驗醫學形態學系列掛圖. 1,Chinese,,黃道連主編,成報出版社有限公司,978-988-98821-8-1,,,$,152.00,,,,,,香港,2011,,內容以簡體字排版,
2012-02539,,濤聲集,Chinese,楊光濤,楊光濤著,中華詩詞出版社有限公司,978-988-8141-37-1,,,$,12.00,,,,,,香港,2011,,內容以簡體字排版,
2012-04136,Cook smart. 013,營廚. 013,Chinese,,,衛生署中央健康教育組,,,,,,,,,,,香港,2012,"27厘米25, 12頁彩色插圖",中英對照,
2012-02982,,營養師的200卡甜品,Chinese,黃凱詩李龍家麒黃芷晴,黃凱詩李龍家麒黃芷晴著,經濟日報出版社第二版,978-962-678-692-5,,,$,98.00,,,,,,香港,2012,,部分內容以英文排版,
2012-02315,,營養師的500卡瘦身餐,Chinese,黃凱詩李龍家麒陳慧賢,黃凱詩李龍家麒陳慧賢著,經濟日報出版社第三版,978-962-678-691-8,,,$,98.00,,,,,,香港,2011,,部分內容以英文排版,
2012-04108,,瞬閱讀穿客戶心,Chinese,姚會民編,姚會民編著,跨版生活圖書出版,978-988-19766-9-7,,,$,68.00,,,,,,香港,2011,,銷售心理學,
2012-02215,The peony pavilion : young lovers’ edition,燦爛極致牡丹亭:青春典藏,Chinese,白先勇,白先勇著,迪志文化出版有限公司,978-988-8101-05-4,,,$,980.00,,,,,,香港,2011,,附影音藍光碟4隻,
2012-00224,Pretense,矯情,Chinese,意珩,意珩著,香港藝術節有限公司,978-988-18176-7-9,,,$,120.00,,,,,,香港,2011,"19厘米195, 81頁插圖",中英對照,
2012-03239,Strategic breakthrough,總裁戰略突圍,Chinese,俞凌雄,俞凌雄著,中國匯聚出版社有限公司,,,,,,,,,,,香港,2011,"43厘米4, 203頁ISBN 978-988-15854-3-1 (精裝) :",,
2012-00739,,"總經理,你好犀利",Chinese,夏洛蔓,夏洛蔓著,小小書坊,978-988-201-180-9,,,$,40.00,,,,,,香港,2011,,花樣系列; 397,
2012-03550,,聰明狗利利安圖. 1,Chinese,葦原大介,葦原大介著文淑萍譯,文化傳信有限公司香港中文版,978-988-8113-15-6,,,$,30.00,,,,,,香港,2011,,,
2012-01563,,聰明的照護者:家庭痴呆照護教練書,Chinese,洪立王華麗,洪立王華麗著,中國新聞聯合出版社,978-988-15325-7-2,,,$,49.80,,,,,,香港,2011,,內容以簡體字排版,
2012-03227,,聯考中國歷史問答100題,Chinese,盧健忠,盧健忠著,東方教育發展基金會,978-988-15505-2-1,,,$,80.00,,,,,,香港,2012,,,
2012-00363,,膽固醇全面睇,Chinese,香港中文大學婦女健康促進及研究中心編,香港中文大學婦女健康促進及研究中心編著,萬里機構.得利書局,978-962-14-4630-5,,,$,68.00,,,,,,香港,2011,,,
2012-02532,,舉報貪官:中國進入「無官不貪」時代,Chinese,汪豆豆,汪豆豆著,明鏡有限公司,978-1-935981-39-8,,,$,129.00,,,,,,紐約,2011,,《中國局勢》系列; 71,
2012-02529,,薄熙來破局:太子黨的”重慶模式”,Chinese,譚嘯,譚嘯著,明鏡有限公司,978-1-935981-22-0,,,$,139.00,,,,,,紐約,2011,,《中國局勢》系列; 67,
2012-01414,,謝賢莉畫集,Chinese,,,長城藝術出版社有限公司,,,,,,,,,,,香港,2011,29厘米46頁彩色插圖ISBN 978-988-15564-8-6 : $48.00 (套裝共,,
2012-01423,Seoul Korea,韓國大首爾,Chinese,,孫啟元編,郭良蕙新事業有限公司2012-13年版,978-988-15160-2-2,,,$,55.00,,,,,,香港,2011,,旅遊通,
2012-01424,Seoul Korea,韓國大首爾,Chinese,,孫啟元編,郭良蕙新事業有限公司2012-13,978-988-15160-1-5,,,$,55.00,,,,,,香港,2011,,出境遊指南,
2012-02387,Korean cooking made easy,韓國菜的第一堂課,Chinese,蔡潔儀,蔡潔儀著,海濱圖書公司,978-988-202-776-3,,,$,88.00,,,,,,香港,2011,,中英對照,
2012-02388,Korean cooking made easy,韓國菜的第一堂課,Chinese,蔡潔儀,蔡潔儀著,海濱圖書公司,978-988-202-783-1,,,,,,,,,,香港,2011,23厘米116頁彩色插圖,內容以簡體字排版,
2012-00340,,韓語會話寶典,Chinese,陳佩佩編,陳佩佩編著,萬里機構.萬里書店,978-962-14-4671-8,,,$,78.00,,,,,,香港,2011,18厘米224頁(萬里有聲叢書)附MP3光碟1隻,,
2012-00450,,點燃夢想:飛得更高青少年發展工程紀實,Chinese,,鄭小四李新平李勝杰主編,中國文化藝術出版社,978-988-19900-8-2,,精裝,$,198.00,,,,,,香港,2011,,內容以簡體字排版,
2012-01369,Obscurity tree,朦朧樹,Chinese,楊旭波,楊旭波著,香港文藝出版社,978-988-15628-3-8,,,$,20.80,,,,,,香港,2011,,內容以簡體字排版,
2012-01521,,禮樂集. 47,Chinese,,蔡詩亞羅展鳳張月珠編,公教真理學會,978-962-8909-94-0,,,$,40.00,,,,,,香港,2011,,,
2012-02971,,禮樂集. 48,Chinese,,蔡詩亞張月珠編,公教真理學會,978-962-8909-95-7,,,$,40.00,,,,,,香港,2012,,,
2012-01323,,簡明詞譜手冊,Chinese,,朱祖仁編撰,日月星製作公司,978-962-944-412-9,,,$,80.00,,,,,,香港,2011,,附鐳射光碟1隻,
2012-02626,,職場Excel + Word實戰應用天書,Chinese,,,超媒體有限公司,978-988-15712-3-6,,,$,88.00,,,,,,香港,2012,,IT應用系列; 50,
2012-04007,,職場Excel報表應用高手,Chinese,,,超媒體出版有限公司,978-988-15435-8-5,,,$,58.00,,,,,,香港,2012,,IT應用系列; 48,
2012-02295,,職場心理減壓法則,Chinese,王春永,王春永著,三聯書店(香港)有限公司,978-962-04-3175-3,,,$,68.00,,,,,,香港,2012,,,
2012-02267,,舊日紅:董橋集,Chinese,董橋,董橋著,中華書局(香港)有限公司,978-988-8148-16-5,,,$,88.00,,,,,,香港,2012,,香港散文典藏,
2012-02270,,舊日紅:董橋集,Chinese,董橋,董橋著,中華書局(香港)有限公司,978-988-8104-87-1,,精裝,$,128.00,,,,,,香港,2012,,香港散文典藏,
2012-00265,,舊約總論,Chinese,黃共明,黃共明著,香港以馬忤斯出版社,978-988-15515-4-2,,,,,,,,,,香港,2011,21厘米383頁,內容以簡體字排版,
2012-02268,,藍天作鏡:劉紹銘集,Chinese,劉紹銘,劉紹銘著,中華書局(香港)有限公司,978-988-8148-17-2,,,$,88.00,,,,,,香港,2012,,香港散文典藏,
2012-02271,,藍天作鏡:劉紹銘集,Chinese,劉紹銘,劉紹銘著,中華書局(香港)有限公司,978-988-8104-86-4,,精裝,$,128.00,,,,,,香港,2012,,香港散文典藏,
2012-02346,,蟲奉行. 3,Chinese,福田宏,福田宏著李芝慧譯,東立出版集團有限公司香港中文版,978-986-10-7295-1,,,$,30.00,,,,,,香港,2012,,,
2012-01535,"Be cautions with words, responsible in deeds",謹慎.盡責,Chinese,,,香港聖經公會,978-962-293-386-6,,,$,25.00,,,,,,香港,2011,"21厘米VIII, 48頁彩色插圖",中英對照,
2012-02993,,"豐盛人生. 6下,教師本",Chinese,,陳國權總編輯,協同出版社2011年修訂版,978-962-394-218-8,,,$,47.00,,,,,,香港,2011,,小學聖經課程,
2012-02990,,"豐盛人生. 6下,習作本",Chinese,,陳國權總編輯,協同出版社2011年修訂版,978-962-394-217-1,,,$,32.00,,,,,,香港,2011,,小學聖經課程,
2012-02987,,"豐盛人生. 6下,學生本",Chinese,,陳國權總編輯,協同出版社2011年修訂版,978-962-394-216-4,,,$,47.00,,,,,,香港,2011,,小學聖經課程,
2012-01350,,"轉個彎,怎樣都幸福:彎彎的生活小語",Chinese,彎彎,彎彎著,青春文化事業出版有限公司,978-988-15429-6-0,,,$,68.00,,,,,,香港,2011,,彎彎塗鴉日記; 7,
2012-03416,,醫道傳承錄:成都中醫藥大學首屆畢業校友(1956-1962)醫文集.上,Chinese,,劉敏如李興培馬有度編,靈蘭閣圖書國際公司,,,,,,,,,,,香港,2011,26厘米424頁插圖(部份彩色)內容以簡體字排版ISBN 978-988-17784-1-3 : $360.00 (上、,,
2012-03417,,醫道傳承錄:成都中醫藥大學首屆畢業校友(1956-1962)醫文集.下,Chinese,,劉敏如李興培馬有度編,靈蘭閣圖書國際公司,,,,,,,,,,,香港,2011,26厘米425-863頁內容以簡體字排版ISBN 978-988-17784-1-3 : $360.00 (上、,,
2012-00341,,醫療普通話,Chinese,譚榮興陳碧芝譚榮光編,譚榮興陳碧芝譚榮光編著,萬里機構.萬里書店,978-962-14-4618-3,,,$,78.00,,,,,,香港,2011,21厘米192頁插圖,附MP3光碟1隻,
2012-01372,,醫療輔助隊少年團創團誌慶特刊,Chinese,,,輔助隊少年團,,,,,,,,,,,香港,2011,,,
2012-02951,,鎮魂街. Vol. 1,Chinese,許辰,許辰著,影文化傳播有限公司香港中文完全版,978-988-15461-0-4,,,$,58.00,,,,,,香港,2011,,,
2012-00669,The heroic duo,雜魚又如何,Chinese,麥樹堅,麥樹堅著,突破出版社,978-988-8073-48-1,,,$,52.00,,,,,,香港,2011,,飛翔專號.青鳥小說,
2012-00372,Cocktail book,雞尾酒聖經: 410款人氣調酒大公開,Chinese,,中村健二監修何姵儀翻譯,萬里機構.萬里書店,978-962-14-4722-7,,,$,118.00,,,,,,香港,2011,,,
2012-02937,,雛之戀. 6,Chinese,雪丸萌,雪丸萌著Kiko譯,天下出版(國際)有限公司香港中文版,978-988-8098-83-5,,,$,30.00,,,,,,香港,2012,,,
2012-02950,,雛蜂.第2卷,Chinese,白貓,白貓著,影文化傳播有限公司香港中文完全版,978-988-15461-6-6,,,$,58.00,,,,,,香港,2011,,,
2012-03955,,雙老樂頤年:智障人士老化及與家庭照顧者雙重老化現況的研究報告,Chinese,,"倪凌錦霞,劉華珍,楊美玲編",東華三院社會服務科,978-962-8039-88-3,,,,,,,,,,香港,2011,,,
2012-03954,,雙老樂頤年:智障人士面對自己及摯親生老病死的分享文集,Chinese,,區淑玲鍾麗邦楊美玲編,東華三院社會服務科,978-962-8039-87-6,,,,,,,,,,香港,2011,,,
2012-03448,,雙擁之歌,Chinese,,韓松于連雙主編,中國作家出版社,978-988-19560-0-2,,,$,30.00,,,,,,香港,2011,,內容以簡體字排版,
2012-01311,,擷萃365 :調研文集2011,Chinese,廣東省青少年研究中心,廣東省青少年研究中心著,中華百科出版社,978-988-18835-1-3,,,$,28.00,,,,,,香港,2011,,內容以簡體字排版,
2012-02327,Commonly misinterpreted texts : exegetical fallacies in the NT,壞鬼釋經:糾正新約金句的常見詮釋,Chinese,曾思瀚,曾思瀚著曾景恒譯,基道出版社,978-962-457-426-5,,,$,83.00,,,,,,香港,2011,,聖經研究叢書,
2012-01312,,寵物小精靈鑽石&珍珠:電影版寵物小精靈大圖鑑,Chinese,,,香港青文香港中文版,978-988-8044-35-1,,,$,50.00,,,,,,香港,2011,,,
2012-00280,,懲與教:香港獄政發展,Chinese,,方天俊等撰文,香港懲教署,978-988-15141-1-0,,精裝,,,,,,,,香港,2011,,,
2012-00467,,"爆笑喜羊羊. 1,無線追蹤器",Chinese,廣州原創動力文化傳播有限公司,廣州原創動力文化傳播有限公司著,樂思教育出版有限公司,978-988-8115-18-1,,,$,30.00,,,,,,香港,2011,,喜羊羊與灰太狼,
2012-00468,,"爆笑喜羊羊. 2,青蛙王子",Chinese,廣州原創動力文化傳播有限公司,廣州原創動力文化傳播有限公司著,樂思教育出版有限公司,978-988-8115-19-8,,,$,30.00,,,,,,香港,2011,,喜羊羊與灰太狼,
2012-00469,,"爆笑喜羊羊. 3,液化灰太狼",Chinese,廣州原創動力文化傳播有限公司,廣州原創動力文化傳播有限公司著,樂思教育出版有限公司,978-988-8115-20-4,,,$,30.00,,,,,,香港,2011,,喜羊羊與灰太狼,
2012-00470,,"爆笑喜羊羊. 4,拔牙攻略",Chinese,廣州原創動力文化傳播有限公司,廣州原創動力文化傳播有限公司著,樂思教育出版有限公司,978-988-8115-21-1,,,$,30.00,,,,,,香港,2011,,喜羊羊與灰太狼,
2012-00471,,"爆笑喜羊羊. 5,變色狼",Chinese,廣州原創動力文化傳播有限公司,廣州原創動力文化傳播有限公司著,樂思教育出版有限公司,978-988-8115-22-8,,,$,30.00,,,,,,香港,2011,,喜羊羊與灰太狼,
2012-00472,,"爆笑喜羊羊. 6,黏羊膠",Chinese,廣州原創動力文化傳播有限公司,廣州原創動力文化傳播有限公司著,樂思教育出版有限公司,978-988-8115-23-5,,,$,30.00,,,,,,香港,2011,,喜羊羊與灰太狼,
2012-00473,,"爆笑喜羊羊. 7,爆炸紙",Chinese,廣州原創動力文化傳播有限公司,廣州原創動力文化傳播有限公司著,樂思教育出版有限公司,978-988-8115-24-2,,,$,30.00,,,,,,香港,2011,,喜羊羊與灰太狼,
2012-00474,,"爆笑喜羊羊. 8,蜘蛛狼",Chinese,廣州原創動力文化傳播有限公司,廣州原創動力文化傳播有限公司著,樂思教育出版有限公司,978-988-8115-25-9,,,$,30.00,,,,,,香港,2011,,喜羊羊與灰太狼,
2012-00475,,"爆笑喜羊羊. 9,魔笛",Chinese,廣州原創動力文化傳播有限公司,廣州原創動力文化傳播有限公司著,樂思教育出版有限公司,978-988-8115-26-6,,,$,30.00,,,,,,香港,2011,,喜羊羊與灰太狼,
2012-00476,,"爆笑喜羊羊. 10,狂牛飲料",Chinese,廣州原創動力文化傳播有限公司,廣州原創動力文化傳播有限公司著,樂思教育出版有限公司,978-988-8115-27-3,,,$,30.00,,,,,,香港,2011,,喜羊羊與灰太狼,
2012-00477,,"爆笑喜羊羊. 11,大力木耳",Chinese,廣州原創動力文化傳播有限公司,廣州原創動力文化傳播有限公司著,樂思教育出版有限公司,978-988-8115-28-0,,,$,30.00,,,,,,香港,2011,,喜羊羊與灰太狼,
2012-00478,,"爆笑喜羊羊. 12,奪鑽笨狼",Chinese,廣州原創動力文化傳播有限公司,廣州原創動力文化傳播有限公司著,樂思教育出版有限公司,978-988-8115-29-7,,,$,30.00,,,,,,香港,2011,,喜羊羊與灰太狼,
2012-03558,,爆笑筋肉人. 37,Chinese,煎雙蛋,煎雙蛋著文淑萍譯,文化傳信有限公司香港中文版,978-988-8112-06-7,,,$,35.00,,,,,,香港,2011,,,
